Index,Segment,Investor,stock,Holding_value,Quantity,Dec-23,Sep-23,Jun-23,Mar-23,Dec-22,Sep-22,Jun-22,Mar-22,Dec-21,Sep-21
79,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Tata_Communications_Ltd,1013.400024,5234687,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.016000001,0.011,0.011,0.011
80,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Tata_Motors_Ltd,5121.899902,53256000,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0,0,0,0
81,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Titan_Company_Ltd,17051.30078,47695970,0.054000001,0.054000001,0.054000001,0.052999999,0.054000001,0.052000001,0.017000001,0.011,0.011,0.011
82,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,TV18_Broadcast_Ltd,0,0,0,0,0,0,0,0,0,0,0.012,0.015
83,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Va_Tech_Wabag_Ltd,351.1000061,5000000,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998
84,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Wockhardt_Ltd,155,2935005,0.02,0.02,0.02,0.021,0.02,0.021,0,0,0,0
85,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Singer_India_Ltd,34.79999924,4250000,0.07,0.07,0.07,0.07,0.07,0.079000004,0.079000004,0,0,0
86,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Bilcare_Ltd,0,0,0,0,0,0,0,0.074000001,0,0.011,0,0.011
87,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Raghav_Productivity_Enhancers_Ltd,69.59999847,1174252,0.050999999,0.050999999,0.050999999,0.052000001,0.050999999,0,0,0,0,0
88,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Dishman_Carbogen_Amcis_Ltd,0,0,0,0,0,0,0,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001
89,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Nazara_Technologies_Ltd,441.2000122,6588620,0.090000004,0.100000001,0.100000001,0.100000001,0.090000004,0.100000001,0,0,0,0
90,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Jubilant_Ingrevia_Ltd,216.5,4965000,0.030999999,0.030999999,0.030999999,0.032000002,0.030999999,0.032000002,0.016000001,0.016000001,0.016000001,0.016000001
91,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Star_Health_and_Allied_Insurance_Company_Ltd,985.5,17870977,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999
92,Individual Investor,Rakesh_Jhunjhunwala_and_Associates,Metro_Brands_Ltd,2721.699951,26102394,0.096000001,0.096000001,0.096000001,0.143999994,0.096000001,0.143999994,0.096000001,0.143999994,0.096000001,0.096000001
93,Individual Investor,Mukul_Agrawal,Allcargo_Logistics_Ltd,22.20000076,3300000,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0,0.013,0
94,Individual Investor,Mukul_Agrawal,Ceat_Ltd,123.8000031,500000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0,0,0
95,Individual Investor,Mukul_Agrawal,LT_Foods_Ltd,68.59999847,4000000,0.012,0.012,0.012,0.012,0.012,0.013,0.017000001,0.017000001,0.017000001,0.017000001
96,Individual Investor,Mukul_Agrawal,Delta_Corp_Ltd,0,0,0,0,0.012,0.011,0,0.011,0.015,0.012,0.011,0.011
97,Individual Investor,Mukul_Agrawal,De_Nora_India_Ltd,0,0,0,0.018999999,0.018999999,0.014,0,0,0,0,0,0
98,Individual Investor,Mukul_Agrawal,Dish_TV_India_Ltd,34.70000076,20000000,0.011,0.016000001,0.016000001,0.016000001,0.011,0.016000001,0.014,0,0,0
99,Individual Investor,Mukul_Agrawal,Dynamatic_Technologies_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
100,Individual Investor,Mukul_Agrawal,Eveready_Industries_India_Ltd,0,0,0,0,0,0,0,0,0,0,0.028000001,0.022
101,Individual Investor,Mukul_Agrawal,Allcargo_Gati_Ltd,0,0,0,0,0.054000001,0.054000001,0,0.054000001,0.057,0.057,0.057,0.057
102,Individual Investor,Mukul_Agrawal,G_M_Breweries_Ltd,0,0,0,0,0,0,0,0,0,0.014,0,0.016000001
103,Individual Investor,Mukul_Agrawal,Goldiam_International_Ltd,0,0,0,0,0.013,0.023,0,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001
104,Individual Investor,Mukul_Agrawal,Kingfa_Science_and_Technology_(India)_Ltd,54.70000076,300000,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
105,Individual Investor,Mukul_Agrawal,Indo_Count_Industries_Ltd,75.40000153,2325000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011
106,Individual Investor,Mukul_Agrawal,Indian_Metals_and_Ferro_Alloys_Ltd,43.5,778900,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.018999999,0.018999999
107,Individual Investor,Mukul_Agrawal,ISMT_Ltd,33.29999924,4001346,0.013,0.013,0.013,0.013,0.013,0,0,0,0,0
108,Individual Investor,Mukul_Agrawal,Jagsonpal_Pharmaceuticals_Ltd,0,0,0,0.017999999,0.017999999,0.017999999,0,0.017999999,0.017999999,0.017999999,0,0
109,Individual Investor,Mukul_Agrawal,J_Kumar_Infraprojects_Ltd,117.1999969,2000000,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.028000001,0.028000001
110,Individual Investor,Mukul_Agrawal,Kanoria_Chemicals_and_Industries_Ltd,0,0,0,0,0.012,0.013,0,0.014,0.014,0,0,0
111,Individual Investor,Mukul_Agrawal,Karur_Vysya_Bank_Ltd,150.6000061,8500000,0.011,0.011,0,0.011,0.011,0.011,0.013,0.013,0.013,0
112,Individual Investor,Mukul_Agrawal,Kamdhenu_Ltd,0,0,0,0,0,0,0,0,0.039000001,0.039000001,0.039000001,0.039000001
113,Individual Investor,Mukul_Agrawal,Marksans_Pharma_Ltd,0,0,0,0,0,0,0,0,0,0.012,0.012,0.012
114,Individual Investor,Mukul_Agrawal,Mastek_Ltd,0,0,0,0,0,0,0,0,0,0.011,0.01,0.011
115,Individual Investor,Mukul_Agrawal,MPS_Ltd,117.9000015,762457,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.044
116,Individual Investor,Mukul_Agrawal,Neuland_Laboratories_Ltd,246.3000031,400000,0.030999999,0.030999999,0.033,0.030999999,0.030999999,0.030999999,0.028999999,0.028999999,0.028999999,0.027000001
117,Individual Investor,Mukul_Agrawal,OnMobile_Global_Ltd,0,0,0,0,0,0,0,0,0.011,0.012,0.016000001,0
118,Individual Investor,Mukul_Agrawal,Pearl_Global_Industries_Ltd,45.5,750000,0.034000002,0.035,0.035,0.035,0.034000002,0.035,0.035,0.035,0.035,0.035
119,Individual Investor,Mukul_Agrawal,Prakash_Industries_Ltd,37.40000153,2500000,0.014,0.014,0,0,0.014,0,0,0,0,0
120,Individual Investor,Mukul_Agrawal,Radico_Khaitan_Ltd,217.5,1400083,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
121,Individual Investor,Mukul_Agrawal,Raymond_Ltd,171.3999939,1000000,0.015,0.015,0.017000001,0.017999999,0.015,0.017999999,0.017000001,0.017000001,0.015,0
122,Individual Investor,Mukul_Agrawal,Repro_India_Ltd,0,0,0,0,0,0,0,0,0,0,0.030999999,0.048
123,Individual Investor,Mukul_Agrawal,Sarda_Energy_and_Minerals_Ltd,82.40000153,4176000,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0
124,Individual Investor,Mukul_Agrawal,JTEKT_India_Ltd,47.5,3166545,0.013,0.016000001,0.016000001,0.016000001,0.013,0.016000001,0.015,0.013,0.013,0.013
125,Individual Investor,Mukul_Agrawal,Strides_Pharma_Science_Ltd,109.1999969,1400000,0.015,0,0,0,0.015,0,0,0,0,0
126,Individual Investor,Mukul_Agrawal,Surya_Roshni_Ltd,76,1500000,0.014,0.015,0.017999999,0.02,0.014,0.017000001,0.013,0,0,0
127,Individual Investor,Mukul_Agrawal,Suzlon_Energy_Ltd,0,0,0,0,0.01,0,0,0,0,0,0,0
128,Individual Investor,Mukul_Agrawal,Thomas_Cook_(India)_Ltd,73.80000305,5000060,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.013
129,Individual Investor,Mukul_Agrawal,Vardhman_Special_Steels_Ltd,0,0,0,0,0.012,0.012,0,0.012,0.012,0.012,0.013,0.013
130,Individual Investor,Mukul_Agrawal,Intellect_Design_Arena_Ltd,259.3999939,2300000,0.017000001,0.017000001,0.017999999,0.017999999,0.017000001,0.017999999,0,0.017000001,0.017000001,0.017000001
131,Individual Investor,Mukul_Agrawal,PDS_Ltd,163.1999969,3482100,0.026000001,0.027000001,0.027000001,0.027000001,0.026000001,0.027000001,0.027000001,0.027000001,0.028000001,0.028000001
132,Individual Investor,Mukul_Agrawal,Zen_Technologies_Ltd,101.1999969,1126765,0.013,0.013,0.013,0,0.013,0,0,0,0,0
133,Individual Investor,Mukul_Agrawal,Vidhi_Specialty_Food_Ingredients_Ltd,39.59999847,900000,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999
134,Individual Investor,Mukul_Agrawal,KDDL_Ltd,101.3000031,423180,0.034000002,0.034000002,0.034000002,0.034000002,0.034000002,0.033,0.033,0.033,0.034000002,0.035
135,Individual Investor,Mukul_Agrawal,Parag_Milk_Foods_Ltd,0,0,0,0,0,0,0,0.017000001,0.017999999,0.021,0.021,0.021
136,Individual Investor,Mukul_Agrawal,Ion_Exchange_(India)_Ltd,65.69999695,1500000,0.01,0.012,0.017999999,0.018999999,0.01,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999
137,Individual Investor,Mukul_Agrawal,Pix_Transmissions_Ltd,43.40000153,338000,0.025,0.026000001,0.026000001,0.026000001,0.025,0.026000001,0.026000001,0.027000001,0,0
138,Individual Investor,Mukul_Agrawal,Transpek_Industry_Ltd,21.10000038,118578,0.021,0,0,0,0.021,0,0,0,0,0
139,Individual Investor,Mukul_Agrawal,Tasty_Bite_Eatables_Ltd,37.5,30130,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
140,Individual Investor,Mukul_Agrawal,Stylam_Industries_Ltd,0,0,0,0,0,0,0,0.012,0,0,0,0
141,Individual Investor,Mukul_Agrawal,Arman_Financial_Services_Ltd,74.59999847,400000,0.041000001,0.046,0.046999998,0.046999998,0.041000001,0.046999998,0.046999998,0.048,0.050999999,0.050999999
142,Individual Investor,Mukul_Agrawal,Bhagiradha_Chemicals_and_Industries_Ltd,0,0,0,0.028999999,0.034000002,0.037999999,0,0.037999999,0,0,0,0
143,Individual Investor,Mukul_Agrawal,Apollo_Pipes_Ltd,98.09999847,1500000,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999
144,Individual Investor,Mukul_Agrawal,Sahyadri_Industries_Ltd,9.300000191,256725,0.024,0.024,0.024,0.022,0.024,0.022,0.022,0.022,0.025,0.024
145,Individual Investor,Mukul_Agrawal,Dhabriya_Polywood_Ltd,11.5,416500,0.039000001,0.046999998,0.104999997,0.104999997,0.039000001,0.104999997,0.104999997,0.104999997,0.104999997,0.104999997
146,Individual Investor,Mukul_Agrawal,PTC_Industries_Ltd,0,0,0,0,0,0,0,0,0.01,0,0,0
147,Individual Investor,Mukul_Agrawal,SG_Finserve_Ltd,0,0,0,0,0.024,0.024,0,0.024,0.021,0,0,0
148,Individual Investor,Mukul_Agrawal,Raghav_Productivity_Enhancers_Ltd,21.10000038,356148,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0,0,0,0
149,Individual Investor,Mukul_Agrawal,TAAL_Enterprises_Ltd,73.59999847,277931,0.089000002,0.089000002,0.089000002,0.089000002,0.089000002,0,0,0.089000002,0.089000002,0.089000002
150,Individual Investor,Mukul_Agrawal,BSE_Ltd,404.7999878,2000000,0.015,0.015,0,0,0.015,0,0,0,0,0
151,Individual Investor,Mukul_Agrawal,Shankara_Building_Products_Ltd,35.5,550000,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0
152,Individual Investor,Mukul_Agrawal,CL_Educate_Ltd,0,0,0,0,0,0.011,0,0.012,0.012,0.011,0,0
153,Individual Investor,Mukul_Agrawal,Capacit'e_Infraprojects_Ltd,149,6000000,0.078000002,0.079999998,0.043000001,0.018999999,0.078000002,0,0,0,0,0
154,Individual Investor,Mukul_Agrawal,Dishman_Carbogen_Amcis_Ltd,183.3000031,8200000,0.052000001,0.052000001,0.052000001,0.043000001,0.052000001,0.035,0.033,0.033,0.033,0.032000002
155,Individual Investor,Mukul_Agrawal,Newgen_Software_Technologies_Ltd,0,0,0,0,0.011,0.014,0,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001
156,Individual Investor,Mukul_Agrawal,Zota_Healthcare_Ltd,83.40000153,1766989,0.068000004,0.068000004,0.052000001,0.052000001,0.068000004,0.052000001,0.048999999,0.048999999,0.048999999,0.048999999
157,Individual Investor,Mukul_Agrawal,Thejo_Engineering_Ltd,40.09999847,180000,0.017000001,0.017000001,0,0.017000001,0.017000001,0,0,0,0.017000001,0
158,Individual Investor,Mukul_Agrawal,InfoBeans_Technologies_Ltd,46.90000153,1225000,0.050000001,0.050999999,0.052000001,0.052000001,0.050000001,0.052000001,0.052000001,0.052000001,0.052000001,0.052000001
159,Individual Investor,Mukul_Agrawal,MITCON_Consultancy_and_Engineering_Services_Ltd,4.400000095,387282,0.028999999,0.030999999,0.043000001,0.044,0.028999999,0.050000001,0,0.056000002,0.056000002,0.056000002
160,Individual Investor,Mukul_Agrawal,Jet_Freight_Logistics_Ltd,0,0,0,0,0,0,0,0,0.025,0.041000001,0.041000001,0.057
161,Individual Investor,Mukul_Agrawal,Sirca_Paints_India_Ltd,48.5,1600000,0.028999999,0.029999999,0.029999999,0.029999999,0.028999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999
162,Individual Investor,Mukul_Agrawal,Prakash_Pipes_Ltd,21.39999962,600000,0.025,0,0,0,0.025,0,0,0,0,0
163,Individual Investor,Mukul_Agrawal,Gensol_Engineering_Ltd,45.59999847,570000,0.015,0.016000001,0,0,0.015,0,0,0,0,0
164,Individual Investor,Mukul_Agrawal,Hindware_Home_Innovation_Ltd,29.70000076,800000,0.011,0.014,0.014,0.014,0.011,0.014,0.014,0.014,0.014,0.014
165,Individual Investor,Mukul_Agrawal,MTAR_Technologies_Ltd,0,0,0,0,0,0,0,0,0.011,0.011,0.011,0.013
166,Individual Investor,Mukul_Agrawal,Suryoday_Small_Finance_Bank_Ltd,49.40000153,3000000,0.028000001,0.028000001,0.028000001,0.018999999,0.028000001,0.018999999,0,0,0,0
167,Individual Investor,Mukul_Agrawal,EKI_Energy_Services_Ltd,0,0,0,0,0,0.011,0,0.016000001,0.016000001,0.018999999,0.018999999,0.018999999
168,Individual Investor,Mukul_Agrawal,Paras_Defence_and_Space_Technologies_Ltd,0,0,0,0,0,0.011,0,0.018999999,0,0.023,0.023,0.023
169,Individual Investor,Mukul_Agrawal,Tracxn_Technologies_Ltd,16.60000038,2000000,0.018999999,0.02,0.02,0.02,0.018999999,0.02,0,0,0,0
170,Individual Investor,Mukul_Agrawal,P_E_Analytics_Ltd,0,0,0,0,0,0.025,0,0.025,0.025,0.025,0.025,0
171,Individual Investor,Mukul_Agrawal,Ethos_Ltd,163.1000061,640000,0.026000001,0.027000001,0.028999999,0.034000002,0.026000001,0.035,0.039999999,0.039999999,0,0
172,Individual Investor,Mukul_Agrawal,Sula_Vineyards_Ltd,108.0999985,2000000,0.024,0.024,0.024,0.024,0.024,0.018999999,0,0,0,0
173,Individual Investor,Mukul_Agrawal,Vasa_Denticity_Ltd,19.60000038,410000,0,0.026000001,0,0,0,0,0,0,0,0
174,Individual Investor,Mukul_Agrawal,Allcargo_Terminals_Ltd,0,0,0,0.013,0,0,0,0,0,0,0,0
175,Individual Investor,Mukul_Agrawal,Nuvama_Wealth_Management_Ltd,206.6000061,500000,0.014,0,0,0,0.014,0,0,0,0,0
176,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Allcargo_Logistics_Ltd,22.39999962,3300000,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0,0.013,0
177,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Ceat_Ltd,123.5999985,500000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0,0,0
178,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,LT_Foods_Ltd,67.90000153,4000000,0.012,0.012,0.012,0.012,0.012,0.013,0.017000001,0.017000001,0.017000001,0.017000001
179,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Delta_Corp_Ltd,0,0,0,0,0.012,0.011,0,0.011,0.015,0.012,0.011,0.011
180,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,De_Nora_India_Ltd,0,0,0,0.018999999,0.018999999,0.014,0,0,0,0,0,0
181,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Dish_TV_India_Ltd,34.79999924,20000000,0.011,0.016000001,0.016000001,0.016000001,0.011,0.016000001,0.014,0,0,0
182,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Dynamatic_Technologies_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
183,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Eveready_Industries_India_Ltd,0,0,0,0,0,0,0,0,0,0,0.028000001,0.022
184,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Allcargo_Gati_Ltd,0,0,0,0,0.054000001,0.054000001,0,0.054000001,0.057,0.057,0.057,0.057
185,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,G_M_Breweries_Ltd,0,0,0,0,0,0,0,0,0,0.014,0,0.016000001
186,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Goldiam_International_Ltd,0,0,0,0,0.013,0.023,0,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001
187,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Kingfa_Science_and_Technology_(India)_Ltd,55.59999847,300000,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
188,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Indo_Count_Industries_Ltd,74.09999847,2325000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011
189,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Indian_Metals_and_Ferro_Alloys_Ltd,43.79999924,778900,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.018999999,0.018999999
190,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,ISMT_Ltd,33.40000153,4001346,0.013,0.013,0.013,0.013,0.013,0,0,0,0,0
191,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Jagsonpal_Pharmaceuticals_Ltd,0,0,0,0.017999999,0.017999999,0.017999999,0,0.017999999,0.017999999,0.017999999,0,0
192,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,J_Kumar_Infraprojects_Ltd,117.5,2000000,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.028000001,0.028000001
193,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Kanoria_Chemicals_and_Industries_Ltd,0,0,0,0,0.012,0.013,0,0.014,0.014,0,0,0
194,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Karur_Vysya_Bank_Ltd,150.1999969,8500000,0.011,0.011,0,0.011,0.011,0.011,0.013,0.013,0.013,0
195,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Kamdhenu_Ltd,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0.021
196,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Marksans_Pharma_Ltd,0,0,0,0,0,0,0,0,0,0.012,0.012,0.012
197,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Mastek_Ltd,0,0,0,0,0,0,0,0,0,0.011,0.01,0.011
198,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,MPS_Ltd,117.9000015,762457,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.044
199,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Neuland_Laboratories_Ltd,251.8999939,400000,0.030999999,0.030999999,0.033,0.030999999,0.030999999,0.030999999,0.028999999,0.028999999,0.028999999,0.027000001
200,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,OnMobile_Global_Ltd,0,0,0,0,0,0,0,0,0.011,0.012,0.016000001,0
201,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Pearl_Global_Industries_Ltd,45.40000153,750000,0.034000002,0.035,0.035,0.035,0.034000002,0.035,0.035,0.035,0.035,0.035
202,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Prakash_Industries_Ltd,36.90000153,2500000,0.014,0.014,0,0,0.014,0,0,0,0,0
203,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Radico_Khaitan_Ltd,219.1000061,1400083,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
204,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Raymond_Ltd,171,1000000,0.015,0.015,0.017000001,0.017999999,0.015,0.017999999,0.017000001,0.017000001,0.015,0
205,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Repro_India_Ltd,0,0,0,0,0,0,0,0,0,0,0.030999999,0.048
206,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Sarda_Energy_and_Minerals_Ltd,83.69999695,4176000,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0
207,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,JTEKT_India_Ltd,47.40000153,3166545,0.013,0.016000001,0.016000001,0.016000001,0.013,0.016000001,0.015,0.013,0.013,0.013
208,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Strides_Pharma_Science_Ltd,109.3000031,1400000,0.015,0,0,0,0.015,0,0,0,0,0
209,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Surya_Roshni_Ltd,75.80000305,1500000,0.014,0.015,0.017999999,0.02,0.014,0.017000001,0.013,0,0,0
210,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Suzlon_Energy_Ltd,0,0,0,0,0.01,0,0,0,0,0,0,0
211,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Thomas_Cook_(India)_Ltd,73.80000305,5000060,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.013
212,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Vardhman_Special_Steels_Ltd,0,0,0,0,0.012,0.012,0,0.012,0.012,0.012,0.013,0.013
213,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Intellect_Design_Arena_Ltd,262.2999878,2300000,0.017000001,0.017000001,0.017999999,0.017999999,0.017000001,0.017999999,0,0.017000001,0.017000001,0.017000001
214,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,PDS_Ltd,164.1999969,3482100,0.026000001,0.027000001,0.027000001,0.027000001,0.026000001,0.027000001,0.027000001,0.027000001,0.028000001,0.028000001
215,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Zen_Technologies_Ltd,101.1999969,1126765,0.013,0.013,0.013,0,0.013,0,0,0,0,0
216,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Vidhi_Specialty_Food_Ingredients_Ltd,39.40000153,900000,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999
217,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Parag_Milk_Foods_Ltd,0,0,0,0,0,0,0,0.017000001,0.017999999,0.021,0.021,0.021
218,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Ion_Exchange_(India)_Ltd,66.09999847,1500000,0.01,0.012,0.017999999,0.018999999,0.01,0.018999999,0.018999999,0,0,0
219,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Pix_Transmissions_Ltd,43.70000076,338000,0.025,0.026000001,0.026000001,0.026000001,0.025,0.026000001,0.026000001,0.027000001,0,0
220,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Transpek_Industry_Ltd,21.20000076,118578,0.021,0,0,0,0.021,0,0,0,0,0
221,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Tasty_Bite_Eatables_Ltd,37.70000076,30130,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
222,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Stylam_Industries_Ltd,0,0,0,0,0,0,0,0.012,0,0,0,0
223,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Arman_Financial_Services_Ltd,74.59999847,400000,0.041000001,0.046,0.046999998,0.046999998,0.041000001,0.046999998,0.046999998,0.048,0.050999999,0.050999999
224,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Bhagiradha_Chemicals_and_Industries_Ltd,0,0,0,0.028999999,0.034000002,0.037999999,0,0.037999999,0,0,0,0
225,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Apollo_Pipes_Ltd,97.90000153,1500000,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999
226,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Sahyadri_Industries_Ltd,9.199999809,256725,0.024,0.024,0.024,0.022,0.024,0.022,0.022,0.022,0.025,0.024
227,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Dhabriya_Polywood_Ltd,11.60000038,416500,0.039000001,0.046999998,0.012,0.012,0.039000001,0.012,0.012,0.012,0.012,0.012
228,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,PTC_Industries_Ltd,0,0,0,0,0,0,0,0,0.01,0,0,0
229,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,SG_Finserve_Ltd,0,0,0,0,0.024,0.024,0,0.024,0.021,0,0,0
230,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Raghav_Productivity_Enhancers_Ltd,21.10000038,356148,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0,0,0,0
231,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,TAAL_Enterprises_Ltd,75,277931,0.089000002,0.089000002,0.089000002,0.089000002,0.089000002,0,0,0.089000002,0.089000002,0.089000002
232,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,BSE_Ltd,403,2000000,0.015,0.015,0,0,0.015,0,0,0,0,0
233,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Shankara_Building_Products_Ltd,35.79999924,550000,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0
234,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,CL_Educate_Ltd,0,0,0,0,0,0.011,0,0.012,0.012,0.011,0,0
235,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Capacit'e_Infraprojects_Ltd,148.6999969,6000000,0.078000002,0.079999998,0.043000001,0.018999999,0.078000002,0,0,0,0,0
236,Individual Investor,Mukul_Mahavir_Prasad_Agrawal,Dishman_Carbogen_Amcis_Ltd,184,8200000,0.052000001,0.052000001,0.052000001,0.043000001,0.052000001,0.035,0.033,0.033,0.033,0.032000002
